pair_id,pair_type,original_song_id,original_segment_id,comparison_song_id,comparison_segment_id,transformation,interval_ngram_similarity,lcs_similarity,edit_distance_similarity,chord_ngram_similarity,harmonic_edit_distance,pitch_class_similarity,rhythm_ngram_similarity,ioi_similarity,rhythmic_edit_distance,simple_average,weighted_average,original_representation,comparison_representation,weights_used
pair_003276,negative,105,02,866,01,None,0.071429,0.222222,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057319,0.068783,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/105_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/866_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003277,negative,115,01,045,01,None,0.055556,0.307692,0.230769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066002,0.079202,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/045_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003278,negative,115,01,072,01,None,0.000000,0.210526,0.157895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040936,0.049123,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/072_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003279,negative,115,01,072,01,None,0.000000,0.210526,0.105263,0.000000,0.000000,0.058333,0.000000,0.489678,0.000000,0.095978,0.089717,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/072_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003280,negative,115,01,176,01,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.424619,0.000000,0.047180,0.035385,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/176_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003281,negative,115,01,204,02,None,0.026316,0.090909,0.090909,0.000000,0.029851,0.026119,0.000000,0.106590,0.000000,0.041188,0.043164,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/204_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003282,negative,115,01,215,01,None,0.000000,0.127660,0.106383,0.000000,0.020833,0.046875,0.000000,0.170160,0.000000,0.052435,0.053285,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/215_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003283,negative,115,01,239,01,None,0.000000,0.000000,0.000000,0.000000,0.020000,0.010333,0.000000,0.000000,0.000000,0.003370,0.003539,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/239_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003284,negative,115,01,274,02,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.021164,0.000000,0.000000,0.000000,0.002352,0.002469,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/274_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003285,negative,115,01,301,02,None,0.030612,0.067416,0.067416,0.000000,0.033333,0.024735,0.000000,0.052918,0.000000,0.030714,0.033244,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/301_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003286,negative,115,01,380,01,None,0.027027,0.230769,0.153846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045738,0.054886,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/380_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003287,negative,115,01,433,01,None,0.023810,0.161290,0.161290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038488,0.046185,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/433_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003288,negative,115,01,465,02,None,0.071429,0.333333,0.277778,0.000000,0.000000,0.061404,0.000000,0.323422,0.000000,0.118596,0.125121,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/465_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003289,negative,115,01,866,01,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057431,0.000000,0.006381,0.004786,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/866_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003290,negative,115,01,889,02,None,0.052632,0.214286,0.178571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049499,0.059398,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/889_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003291,negative,115,02,026,01,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053141,0.000000,0.005905,0.004428,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/026_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003292,negative,115,02,031,01,None,0.000000,0.120000,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022222,0.026667,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/031_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003293,negative,115,02,143,02,None,0.025641,0.200000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029516,0.035419,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/143_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003294,negative,115,02,297,01,None,0.026667,0.148148,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031770,0.038123,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/297_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003295,negative,115,02,345,02,None,0.000000,0.000000,0.000000,0.000000,0.037500,0.057708,0.000000,0.000000,0.000000,0.010579,0.011108,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/345_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003296,negative,115,02,374,02,None,0.000000,0.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017778,0.021333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/374_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003297,negative,115,02,390,02,None,0.017857,0.205882,0.058824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031396,0.037675,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/390_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003298,negative,115,02,575,02,None,0.000000,0.000000,0.000000,0.000000,0.040816,0.030612,0.000000,0.000000,0.000000,0.007937,0.008333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/575_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003299,negative,115,02,644,02,None,0.016129,0.175000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035125,0.042151,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/644_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003300,negative,115,02,655,01,None,0.029412,0.120000,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025490,0.030588,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/655_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003301,negative,115,02,666,01,None,0.050000,0.240000,0.160000,0.000000,0.000000,0.060897,0.000000,0.469868,0.000000,0.108974,0.106260,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/666_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003302,negative,115,02,734,02,None,0.000000,0.187500,0.093750,0.000000,0.030303,0.070707,0.000000,0.403241,0.000000,0.087278,0.082888,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/734_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003303,negative,115,02,759,02,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.112231,0.000000,0.012470,0.009353,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/759_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003304,negative,115,02,900,02,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.159416,0.000000,0.017713,0.013285,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/900_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003305,negative,128,01,095,01,None,0.000000,0.192308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021368,0.025641,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/128_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/095_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003306,negative,128,01,167,02,None,0.131579,0.434783,0.217391,0.000000,0.000000,0.150694,0.000000,0.407345,0.000000,0.149088,0.156027,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/128_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/167_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003307,negative,128,01,251,02,None,0.142857,0.180723,0.180723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056034,0.067240,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/128_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/251_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003308,negative,128,01,301,01,None,0.067164,0.139344,0.139344,0.000000,0.048780,0.023306,0.000000,0.065870,0.000000,0.053757,0.060013,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/128_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/301_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003309,negative,128,01,371,01,None,0.073171,0.347826,0.130435,0.000000,0.000000,0.259028,0.000000,0.405045,0.000000,0.135056,0.137498,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/128_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/371_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003310,negative,128,01,390,01,None,0.148148,0.391304,0.347826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.098587,0.118304,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/128_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/390_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003311,negative,128,01,430,02,None,0.000000,0.000000,0.000000,0.000000,0.083333,0.086111,0.000000,0.000000,0.000000,0.018827,0.019769,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/128_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/430_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003312,negative,128,01,471,02,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.422941,0.000000,0.046993,0.035245,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/128_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/471_segment_02.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
pair_003313,negative,128,01,604,01,None,0.075000,0.260870,0.043478,0.000000,0.000000,0.150694,0.000000,0.333196,0.000000,0.095915,0.095927,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/128_segment_01.json,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/604_segment_01.json,"{""harmony"": 0.35, ""melody"": 0.4, ""rhythm"": 0.25}"
